сity;district;address;address_number;latitude;longitude;closure_type;shelter_type;building_type;owner;ownership_type;phone;ramp
м. Київ;Святошинський; вул. Депутатська;7;50.4586731;30.3845997;Найпростіші укриття;Підвал;житловий будинок;ЖКУ ДП «Антонов»;Комунальна;;Відсутній
м. Київ;Святошинський; вул. Доброхотова;13;50.4620365;30.3615299;Найпростіші укриття;Підвал;адмін. будівля;Департамент охорони здоров'я;Комунальна;424-33-79;Відсутній
м. Київ;Святошинський; вул. Доброхотова;15 п. 2;50.4620347;30.3603687;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-6 т. 452-27-29 моб. 093-633-98-94;Відсутній
м. Київ;Святошинський; вул. Доброхотова;15 п. 4;50.4616283;30.3604813;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-6 т. 452-27-29 моб. 093-633-98-94;Відсутній
м. Київ;Святошинський; вул. Доброхотова;17;50.4615022;30.3585523;Найпростіші укриття;Підвал;житловий будинок;"ЖБК ""Обчислювач-14""";Приватна;097-969-38-87;Відсутній
м. Київ;Святошинський; вул. Доброхотова;26;50.4626149;30.3594081;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-6 т. 452-27-29 моб. 093-633-98-94;Відсутній
м. Київ;Святошинський; вул. Доброхотова;28;50.4625058;30.3585267;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-6 т. 452-27-29 моб. 093-633-98-94;Відсутній
м. Київ;Святошинський; вул. Єфремова Академіка;11;50.4639278;30.3490088;Найпростіші укриття;Підвал;адмін. будівля;"КНП ""Центр первинної медико-Санітарної допомоги №1 Свтошинського району м. Києва";Комунальна;096-351-21-95;Відсутній
м. Київ;Святошинський; вул. Єфремова Академіка;13;50.4635038;30.3490021;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-6 т. 452-27-29 моб. 093-633-98-94;Відсутній
м. Київ;Святошинський; вул. Єфремова Академіка;17;50.4635936;30.346907;Найпростіші укриття;Підвал;житловий будинок;"ЖБК ""Авіатор-15""";Приватна;096-350-71-39;Відсутній
м. Київ;Святошинський; вул. Єфремова Академіка;18;50.4652175;30.348928;Найпростіші укриття;Підвал;житловий будинок;"ЖБК ""Атек""";Приватна;050-140-34-73;Відсутній
м. Київ;Святошинський; вул. Єфремова Академіка;20;50.4657167;30.3489925;Найпростіші укриття;Підвал;житловий будинок;"ЖБК ""Атек""";Приватна;050-140-34-73;Відсутній
м. Київ;Святошинський; вул. Єфремова Академіка;21;50.4629838;30.3427574;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-7 т. 050-313-37-90;Відсутній
м. Київ;Святошинський; вул. Єфремова Академіка;21-А;50.4620267;30.3416054;Найпростіші укриття;Підвал;адмін. будівля;Управління освіти Святошинської РДА;Комунальна;423 80 71;Відсутній
м. Київ;Святошинський; вул. Єфремова Академіка;22;50.4654417;30.348224;Найпростіші укриття;Підвал;житловий будинок;"ЖБК ""Атек""";Приватна;050-140-34-73;Відсутній
м. Київ;Святошинський; вул. Єфремова Академіка;25;50.4633658;30.3410246;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-7 т. 050-313-37-90;Відсутній
м. Київ;Святошинський; вул. Єфремова Академіка;29/22;50.4633143;30.3381223;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-7 т. 050-313-37-90;Відсутній
м. Київ;Святошинський; вул. Єфремова Академіка;7;50.4637509;30.3521261;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-6 т. 452-27-29 моб. 093-633-98-94;Відсутній
м. Київ;Святошинський; вул. Єфремова Академіка;8-А;50.4652116;30.3522312;Найпростіші укриття;Підвал;житловий будинок;"ОСББ ""Академмістечко""";Комунальна;531-52-22;Відсутній
м. Київ;Святошинський; вул. Житомирське шосе;1;50.4359321;30.247495;Найпростіші укриття;Підвал;адмін. будівля;Департамент охорони здоров'я;Комунальна;063 638 19 61;Відсутній
м. Київ;Святошинський; вул. Житомирське шосе;1-А;50.4544234;30.2442375;Найпростіші укриття;Підвал;житловий будинок;ЖЕД Управління ресурсного забезпечення ГУ МВС України в м. Києві;Комунальна;;Відсутній
м. Київ;Святошинський; вул. Житомирське шосе;2;50.4360311;30.2499109;Найпростіші укриття;Підвал;житловий будинок;дитячий санаторій «Лісова поляна»;Комунальна;;Відсутній
м. Київ;Святошинський; вул. Жмеринська;20;50.4367106;30.3750194;Найпростіші укриття;Підвал;адмін. будівля;Управління освіти Святошинської РДА;Комунальна;403-04-90;Відсутній
м. Київ;Святошинський; вул. Жмеринська;22-А;50.4380446;30.3756856;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-5 т. 407-92-40;Відсутній
м. Київ;Святошинський; вул. Жмеринська;34;50.4396628;30.3813306;Найпростіші укриття;Підвал;адмін. будівля;Управління освіти Святошинської РДА;Комунальна;407 67 69;Відсутній
м. Київ;Святошинський; вул. Жмеринська;8;50.4357089;30.3642822;Найпростіші укриття;Підвал;адмін. будівля;Управління освіти Святошинської РДА;Комунальна;274-0284;Відсутній
м. Київ;Святошинський; вул. Жолудева;3-Г;50.4190685;30.3973908;Найпростіші укриття;Підвал;адмін. будівля;Управління освіти Святошинської РДА;Комунальна;402 55 54;Відсутній
м. Київ;Святошинський; вул. Жолудєва;4-В;50.4152621;30.3980675;Найпростіші укриття;Підвал;житловий будинок;Обчислювач-8;Приватна;094-853-27-50;Відсутній
м. Київ;Святошинський; вул. Жолудєва;6-Д;50.4150151;30.3989192;Найпростіші укриття;Підвал;адмін. будівля;Управління молоді та спорту Святошинської РДА;Комунальна;402 34 26;Відсутній
м. Київ;Святошинський; вул. Зв'язківців;1;50.4479734;30.3085987;Найпростіші укриття;Підвал;житловий будинок;"ЖБК ""Чайка2018""";Приватна;098-788-20-91;Відсутній
м. Київ;Святошинський; вул. Зв'язківців;2;50.448028;30.3092586;Найпростіші укриття;Підвал;житловий будинок;Зв'язківців;2;Приватна;Відсутній
м. Київ;Святошинський; вул. Зодчих;16/1;50.4137123;30.3815501;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;"КП ""Київблагоустрій""";Комунальна;489-32-99;В наявності
м. Київ;Святошинський; вул. Зодчих;18;50.4154993;30.3805538;Найпростіші укриття;Підвал;житловий будинок;"ЖБК ""Арматурщик""";Приватна;276-60-23;Відсутній
м. Київ;Святошинський; вул. Зодчих;18-Г;50.4159269;30.3818905;Найпростіші укриття;Підвал;житловий будинок;"ЖБК ""Волга""";Приватна;273-49-24;Відсутній
м. Київ;Святошинський; вул. Зодчих;30/6;50.4188742;30.3734585;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;"КП ""Київблагоустрій""";Комунальна;489-32-99;В наявності
м. Київ;Святошинський; вул. Зодчих;50-В;50.4278892;30.3685448;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-4 т. 274-34-14;Відсутній
м. Київ;Святошинський; вул. Зодчих;60/1;50.4312465;30.3634565;Найпростіші укриття;Підвал;житловий будинок;"ОСББ ""Автотранспортник-2 """;Приватна;098-291-84-28;Відсутній
м. Київ;Святошинський; вул. Зодчих;62/4;50.4307927;30.3622452;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;"КП ""Київблагоустрій""";Комунальна;489-32-99;В наявності
м. Київ;Святошинський; вул. Зодчих;68/2;50.4356853;30.3611905;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-4 т. 274-34-14;Відсутній
м. Київ;Святошинський; вул. Зодчих;70;50.4369629;30.3612987;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-4 т. 274-34-14;Відсутній
м. Київ;Святошинський; вул. Зодчих;72;50.4379342;30.3611335;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-4 т. 274-34-14;Відсутній
м. Київ;Святошинський; вул. Зодчих;72А/8;50.4372161;30.359682;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;"КП ""Київблагоустрій""";Комунальна;489-32-99;В наявності
м. Київ;Святошинський; вул. Зодчих;74;50.4389828;30.3609984;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-4 т. 274-34-14;Відсутній
м. Київ;Святошинський; вул. Зодчих;78;50.4396486;30.3612347;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-4 т. 274-34-14;Відсутній
м. Київ;Святошинський;вул. Ірпінська 74-А;;50.4625;30.3484007;Найпростіші укриття;Підвал;адмін. будівля;Управління освіти Святошинської РДА;Комунальна;097-659-53-26;Відсутній
м. Київ;Святошинський; вул. Ірпінська;63-А;50.4592148;30.3545298;Найпростіші укриття;Підвал;житловий будинок;"ОСББ ""Авіатор-17""";Приватна;067-323-77-85;Відсутній
м. Київ;Святошинський; вул. Ірпінська;65;50.4597367;30.3529724;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-6 т. 452-27-29 моб. 093-633-98-94;Відсутній
м. Київ;Святошинський; вул. Ірпінська;66;50.4613796;30.3517634;Найпростіші укриття;Підвал;житловий будинок;"ЖБК ""ЖК-4""";Приватна;"097-412-30-01; 096-996-60-33";Відсутній
м. Київ;Святошинський; вул. Ірпінська;67;50.4595092;30.3520664;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-6 т. 452-27-29 моб. 093-633-98-94;Відсутній
м. Київ;Святошинський; вул. Ірпінська;68-А;50.4621413;30.3505992;Найпростіші укриття;Підвал;адмін. будівля;Управління освіти Святошинської РДА;Комунальна;067-788-52-68;Відсутній
м. Київ;Святошинський; вул. Ірпінська;69;50.459374;30.3510806;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-6 т. 452-27-29 моб. 093-633-98-94;Відсутній
м. Київ;Святошинський; вул. Кіпріанова Академіка;2;50.4369563;30.379886;Найпростіші укриття;Підвал;житловий будинок;"ЖБК ""Індикатор-8""";Приватна;067-391-16-24;Відсутній
м. Київ;Святошинський; вул. Клавдіївська;22;50.4788339;30.3479738;Найпростіші укриття;Підвал;житловий будинок;Клавдіївська;Приватна;;Відсутній
м. Київ;Святошинський; вул. Клавдіївська;24;50.4779763;30.3476827;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-7 т. 050-313-37-90;Відсутній
м. Київ;Святошинський; вул. Кольцова;14;50.4233049;30.3800828;Подвійного призначення;Підземний паркінг з пандусом;Підземний паркінг;"ТОВ ""Явір-житлобуд-2""";Приватна;067-442-94-85;В наявності
м. Київ;Святошинський; вул. Кольцова;14-М;50.4248642;30.3829886;Подвійного призначення;Підземний паркінг з пандусом;Підземний паркінг;"ТОВ ""Явір-житлобуд-2""";Приватна;067-442-94-85;В наявності
м. Київ;Святошинський; вул. Корольова Академіка;10-В;50.4297218;30.3947333;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-3 моб. 050-176-50-57;Відсутній
м. Київ;Святошинський; вул. Корольова Академіка;9-А;50.4290789;30.3914367;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-3 моб. 050-176-50-57;Відсутній
м. Київ;Святошинський; вул. Корольова Академіка;9-Б;50.4289398;30.3908535;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-3 моб. 050-176-50-57;Відсутній
м. Київ;Святошинський; вул. Коростенська;10;50.475155;30.3582148;Подвійного призначення;Підземний перехід з пандусом;Підземний перехід;"КП ""Київблагоустрій""";Комунальна;489-32-99;В наявності
м. Київ;Святошинський; вул. Котельникова Михайла;13;50.4520094;30.3838709;Найпростіші укриття;Підвал;житловий будинок;"ОСББ ""Котельникова 13""";Приватна;067-4087956;Відсутній
м. Київ;Святошинський; вул. Котельникова Михайла;35;50.4520794;30.3761781;Найпростіші укриття;Підвал;житловий будинок;КП «Житло сервіс»;Приватна;097-826-84-55;Відсутній
м. Київ;Святошинський; вул. Котельникова Михайла;37;50.4518645;30.375433;Найпростіші укриття;Підвал;житловий будинок;КП «Житло сервіс»;Приватна;097-826-84-55;Відсутній
м. Київ;Святошинський; вул. Котельникова Михайла;37-А;50.4516028;30.375425;Найпростіші укриття;Підвал;житловий будинок;КП «Житло сервіс»;Приватна;097-826-84-55;Відсутній
м. Київ;Святошинський; вул. Котельникова;44;50.4518918;30.3687195;Найпростіші укриття;Підвал;адмін. будівля;Управління освіти Святошинської РДА;Комунальна;067-833-79-02;Відсутній
м. Київ;Святошинський; вул. Котельникова;95;50.4501003;30.354153;Найпростіші укриття;Підвал;адмін. будівля;Департамент охорони здоров'я;Комунальна;424 20 79;Відсутній
м. Київ;Святошинський; вул. Крамського Івана;9;50.4536891;30.3726774;Подвійного призначення;Підземний паркінг з пандусом;Підземний паркінг;"ТОВ ""Столичний комфорт""";Приватна;593-24-28;В наявності
м. Київ;Святошинський; вул. Крамського;10;50.4533902;30.3718574;Найпростіші укриття;Підвал;адмін. будівля;"КНП ""КДЦ"" Святошинського району";Комунальна;063 466 54 06;Відсутній
м. Київ;Святошинський; вул. Краснова Миколи;17;50.4594187;30.371992;Найпростіші укриття;Підвал;житловий будинок;"КП ""ККОЖФ"" Святошинського району";Комунальна;ЖЕД-6 т. 452-27-29 моб. 093-633-98-94;Відсутній
м. Київ;Святошинський; вул. Краснова Миколи;19;50.4599735;30.3725146;Найпростіші укриття;Підвал;житловий будинок;АССОЦИАЦИЯ ДОБРОБУТ;Приватна;068-37-38-701;Відсутній
м. Київ;Святошинський; вул. Краснова Миколи;5;50.4573147;30.371866;Подвійного призначення;Підземний паркінг з пандусом;Підземний паркінг;Комфорт-Київ;Приватна;;В наявності
